user_id,mpin,pin_length,dob_self,dob_spouse,dob_pet,anniversary_date,label,reason_if_weak,jumbled_self,jumbled_spouse,jumbled_pet,jumbled_anniversary
U0766,953904,6,1982-01-02,1977-12-12,2013-02-03,2000-12-31,STRONG,,8202|0102|0201|8201|1982,1977|1212|7712,0302|1302|2013|1303|0203,0012|1231|0031|3112|2000
U0767,255977,6,1972-07-19,1974-08-22,2024-06-02,2007-03-07,STRONG,,7207|1907|7219|1972|0719,2208|0822|7422|1974|7408,2406|0602|0206|2024|2402,2007|0707|0703|0307
U0768,000000,6,1972-04-24,1976-09-03,2015-02-11,1996-12-10,WEAK,COMMON_PATTERN,0424|1972|7204|2404|7224,7609|1976|0309|7603|0903,1102|1511|1502|0211|2015,9610|1996|1210|9612|1012
U0769,387964,6,1982-12-13,1979-07-01,2010-04-26,1995-09-08,STRONG,,8213|8212|1213|1312|1982,7901|0107|7907|1979|0701,2010|0426|1004|1026|2604,9508|0809|1995|0908|9509
U0770,829441,6,1990-11-19,1987-07-01,2011-05-22,2002-11-22,STRONG,,9011|1990|9019|1119|1911,8707|0107|1987|8701|0701,2205|1105|0522|2011|1122,0211|0222|1122|2211|2002
U0771,111111,6,1984-09-30,1979-07-28,2022-01-20,2022-06-15,WEAK,COMMON_PATTERN,8430|8409|3009|0930|1984,0728|7928|2807|7907|1979,2220|0120|2001|2022|2201,2215|1506|2206|0615|2022
U0772,654321,6,1971-01-19,1973-09-05,2021-07-10,2001-06-20,WEAK,COMMON_PATTERN,1971|7101|1901|0119|7119,0905|7305|1973|7309|0509,1007|2021|2107|0710|2110,0120|2006|0620|2001|0106
U0773,969576,6,1975-05-21,1973-06-10,2023-05-30,2009-02-03,STRONG,,7521|1975|0521|2105|7505,1006|7310|1973|0610|7306,2330|2305|3005|0530|2023,0302|2009|0902|0903|0203
U0774,111111,6,1993-06-08,1992-03-18,2020-11-03,2021-02-22,WEAK,COMMON_PATTERN,0806|1993|9306|0608|9308,0318|9218|1992|9203|1803,0311|1103|2011|2020|2003,2021|2102|0222|2202|2122
U0775,175985,6,1993-05-20,1989-12-22,2014-08-01,2023-07-29,STRONG,,9305|1993|9320|0520|2005,8912|8922|2212|1989|1222,0108|1401|1408|0801|2014,2907|2329|0729|2307|2023
U0776,733072,6,1998-10-16,2003-12-01,2024-02-21,2022-03-23,STRONG,,1016|1998|9816|1610|9810,1201|0301|0112|0312|2003,2102|0221|2024|2402|2421,2203|2303|2022|2223|0323
U0777,008891,6,1976-09-13,1974-04-04,2021-02-14,1996-06-05,STRONG,,7609|1976|0913|1309|7613,7404|1974|0404,0214|2021|2114|2102|1402,0506|1996|0605|9606|9605
U0778,419185,6,2000-12-22,2002-11-21,2014-07-09,2007-10-14,STRONG,,0012|0022|2212|1222|2000,0211|2111|1121|0221|2002,1409|1407|2014|0709|0907,1410|1014|0710|0714|2007
U0779,000000,6,1990-01-13,1986-02-02,2019-09-05,1999-02-22,WEAK,COMMON_PATTERN,1990|9013|9001|1301|0113,0202|8602|1986,1905|2019|0905|1909|0509,1999|9922|9902|0222|2202
U0780,516049,6,1995-09-21,1990-07-27,2017-04-29,2023-09-22,STRONG,,1995|0921|9521|9509|2109,9027|1990|2707|0727|9007,2904|0429|1704|1729|2017,2322|0922|2309|2023|2209
U0781,121212,6,1988-06-19,1992-10-16,2015-06-18,2016-08-25,WEAK,COMMON_PATTERN,1906|0619|8806|8819|1988,1016|9210|1610|1992|9216,1806|1506|1518|0618|2015,1625|2016|2508|0825|1608
U0782,079744,6,1991-09-20,1989-04-15,2010-03-27,2019-05-17,STRONG,,2009|9120|0920|9109|1991,1504|8915|8904|1989|0415,2010|2703|1003|0327|1027,1905|2019|1705|0517|1917
U0783,227942,6,1986-05-05,1988-03-15,2016-10-31,2002-06-04,STRONG,,0505|8605|1986,8803|0315|8815|1503|1988,1031|3110|2016|1610|1631,0406|0604|0206|0204|2002
U0784,100098,6,1992-04-09,1988-10-10,2023-02-14,2019-02-23,STRONG,,9204|0409|9209|0904|1992,1010|8810|1988,0214|2302|2314|2023|1402,2019|2302|0223|1923|1902
U0785,251554,6,2000-02-16,2005-11-18,2022-11-05,2022-09-11,STRONG,,1602|0016|0216|2000|0002,0511|1118|0518|2005|1811,2205|1105|0511|2022|2211,0911|2022|2211|1109|2209
U0786,111111,6,1985-09-25,1980-04-27,2011-01-04,1996-07-01,WEAK,COMMON_PATTERN,8525|0925|2509|8509|1985,8004|0427|8027|1980|2704,0401|0104|1104|2011|1101,0107|1996|9601|9607|0701
U0787,123456,6,2001-09-20,1999-11-07,2022-02-08,2016-04-01,WEAK,COMMON_PATTERN,2009|0120|0920|2001|0109,1107|9907|9911|1999|0711,0208|2208|0802|2022|2202,2016|1604|0104|0401|1601
U0788,506129,6,1989-07-08,1992-01-20,2020-09-14,2018-04-04,STRONG,,8907|0807|8908|0708|1989,0120|9220|2001|1992|9201,2009|1409|2014|0914|2020,1804|2018|0404
U0789,022983,6,1996-07-14,1997-12-20,2024-05-18,2004-07-18,STRONG,,1407|1996|9607|9614|0714,9712|9720|2012|1997|1220,2405|1805|0518|2024|2418,0718|2004|1807|0418|0407
U0790,121212,6,1998-06-06,2001-02-18,2019-10-04,1999-10-21,WEAK,COMMON_PATTERN,9806|1998|0606,0102|0118|1802|2001|0218,2019|0410|1004|1910|1904,9921|1021|1999|2110|9910
U0791,754291,6,2001-12-11,2001-04-15,2010-11-13,2005-06-29,STRONG,,0112|1112|2001|0111|1211,1504|0104|0115|2001|0415,2010|1113|1013|1311|1011,0629|2906|0506|0529|2005
U0792,841261,6,1996-10-17,2000-10-14,2012-04-10,1997-07-23,STRONG,,9610|9617|1996|1017|1710,1410|1014|0010|0014|2000,1204|1210|1004|2012|0410,9707|1997|2307|9723|0723
U0793,779153,6,1992-02-12,1993-11-10,2022-05-29,2013-09-05,STRONG,,0212|9212|1202|9202|1992,1993|9311|1110|9310|1011,2229|2205|0529|2022|2905,2013|1309|0905|1305|0509
U0794,121212,6,1970-05-08,1969-01-09,2017-02-16,1996-04-17,WEAK,COMMON_PATTERN,7005|1970|0508|0805|7008,1969|6901|6909|0109|0901,1602|1716|0216|1702|2017,9617|1996|0417|1704|9604
U0795,258025,6,1979-02-03,1982-03-26,2023-05-10,2001-04-10,WEAK,COMMON_PATTERN,0302|7903|7902|1979|0203,0326|1982|2603|8203|8226,2310|0510|2305|1005|2023,0104|1004|0410|2001|0110
U0796,142870,6,2001-01-07,2000-04-30,2011-11-10,1998-03-21,STRONG,,0701|0107|2001|0101,0430|0004|0030|3004|2000,1110|1011|1111|2011,0321|2103|1998|9821|9803
U0797,913539,6,1983-05-14,1979-02-05,2024-04-10,1995-01-09,STRONG,,8314|1983|0514|1405|8305,0502|7902|0205|1979|7905,2410|0410|1004|2404|2024,9501|1995|0109|0901|9509
U0798,833008,6,2002-04-16,1997-02-28,2020-08-13,2009-09-14,STRONG,,0416|1604|0204|0216|2002,9702|0228|2802|1997|9728,2013|0813|2008|1308|2020,0914|0909|1409|2009
U0799,155158,6,1970-02-04,1966-02-05,2016-11-10,2006-09-17,STRONG,,1970|7004|0204|7002|0402,0502|6605|6602|1966|0205,2016|1610|1110|1611|1011,2006|1709|0609|0617|0917
U0800,851116,6,1983-03-17,1978-02-24,2023-04-08,2007-08-14,STRONG,,1703|1983|8303|0317|8317,7802|1978|0224|7824|2402,0804|2308|0408|2304|2023,1408|0814|0714|2007|0708
U0801,073281,6,1976-02-27,1979-11-09,2012-04-05,2020-08-24,STRONG,,1976|7602|0227|2702|7627,0911|7911|7909|1979|1109,1204|1205|2012|0504|0405,2008|0824|2408|2024|2020
U0802,654321,6,1992-08-15,1997-11-02,2016-10-21,2008-07-25,WEAK,COMMON_PATTERN,9215|1508|0815|1992|9208,1102|0211|9702|1997|9711,1621|2016|1021|1610|2110,0725|0807|2008|0825|2507
U0803,011250,6,1984-11-05,1980-05-21,2012-12-29,2004-09-13,STRONG,,1105|0511|8405|8411|1984,8005|0521|8021|2105|1980,2012|2912|1212|1229,0413|0409|2004|0913|1309
U0804,123456,6,1982-05-11,1986-04-26,2022-10-12,2016-06-08,WEAK,COMMON_PATTERN,8211|1105|0511|8205|1982,0426|1986|8604|8626|2604,1210|2022|2210|2212|1012,1606|0806|2016|0608|1608
U0805,020563,6,2001-06-07,2006-09-10,2018-04-19,1996-08-03,STRONG,,0107|2001|0607|0106|0706,2006|0910|0609|0610|1009,1804|2018|1904|0419|1819,0308|1996|0803|9608|9603
U0806,803091,6,2001-04-09,2001-08-13,2014-02-23,2013-01-15,STRONG,,0409|0904|0104|2001|0109,0108|0813|2001|1308|0113,2302|0223|1423|2014|1402,2013|1315|1501|0115|1301
U0807,878244,6,2000-07-30,2004-09-07,2016-02-23,2014-05-18,STRONG,,0007|0030|0730|3007|2000,0409|2004|0407|0709|0907,1602|2302|2016|0223|1623,1418|1405|1805|2014|0518
U0808,620997,6,2002-03-15,1997-10-29,2016-10-01,2009-09-01,STRONG,,0315|1503|0215|0203|2002,9729|9710|2910|1997|1029,2016|1001|1610|1601|0110,0109|0901|0909|2009
U0809,884078,6,1976-02-26,1977-11-24,2024-07-14,2006-11-15,STRONG,,7626|1976|7602|2602|0226,7711|2411|1124|7724|1977,1407|2414|2407|0714|2024,1511|0611|1115|2006|0615
U0810,499865,6,2001-12-14,2001-07-14,2023-07-30,2017-06-28,STRONG,,1214|0114|0112|1412|2001,0107|1407|0114|2001|0714,2330|0730|2307|3007|2023,2806|1706|1728|0628|2017
U0811,266781,6,1974-03-18,1978-07-07,2012-08-26,2011-06-23,STRONG,,7418|0318|1974|7403|1803,1978|0707|7807,0826|2012|1208|2608|1226,0623|1106|2306|2011|1123
U0812,000000,6,1980-10-20,1975-06-18,2023-07-24,2018-03-04,WEAK,COMMON_PATTERN,2010|8010|1980|1020|8020,7506|1975|7518|1806|0618,2324|2407|2307|2023|0724,1804|2018|0403|0304|1803
U0813,121212,6,1995-04-09,2000-04-17,2011-11-16,2001-09-03,WEAK,COMMON_PATTERN,0409|0904|1995|9509|9504,0004|0417|1704|0017|2000,1611|1111|1116|2011,0309|2001|0109|0103|0903
U0814,000000,6,1973-05-05,1969-06-29,2020-09-23,2018-04-04,WEAK,COMMON_PATTERN,7305|1973|0505,0629|2906|1969|6906|6929,2009|2020|0923|2309|2023,1804|2018|0404
U0815,884884,6,1972-05-04,1967-04-05,2014-11-15,2019-04-28,STRONG,,7205|7204|0504|1972|0405,1967|6704|6705|0504|0405,1511|1115|1415|2014|1411,2019|1928|1904|0428|2804
U0816,654321,6,1971-10-27,1975-07-17,2012-02-03,1996-10-22,WEAK,COMMON_PATTERN,1971|7110|7127|2710|1027,1975|1707|0717|7517|7507,0302|1203|2012|1202|0203,9610|1996|1022|9622|2210
U0817,844110,6,1972-11-25,1976-02-01,2015-11-16,2000-06-07,STRONG,,7225|7211|2511|1972|1125,7601|0102|1976|7602|0201,1511|1516|1611|1116|2015,0007|0006|0607|0706|2000
U0818,654321,6,1982-03-30,1983-02-16,2015-02-08,2010-11-25,WEAK,COMMON_PATTERN,3003|8203|1982|0330|8230,1602|1983|8302|0216|8316,0208|1508|1502|0802|2015,2010|1025|2511|1011|1125
U0819,090053,6,1994-07-25,1993-08-10,2018-02-07,1997-10-05,STRONG,,0725|9407|1994|9425|2507,0810|1993|1008|9310|9308,0702|1807|0207|1802|2018,9705|0510|9710|1997|1005
U0820,301194,6,2001-12-09,2000-08-05,2010-12-17,2009-05-30,STRONG,,0912|0112|2001|0109|1209,0508|0805|0005|2000|0008,2010|1217|1017|1712|1012,2009|0905|3005|0530|0930
U0821,654321,6,1996-11-20,1991-03-22,2022-01-20,2003-11-13,WEAK,COMMON_PATTERN,9620|1120|1996|9611|2011,2203|9122|9103|0322|1991,2220|0120|2001|2022|2201,0311|1113|1311|0313|2003
U0822,929797,6,1995-05-12,1994-11-02,2016-02-17,2019-08-28,STRONG,,9505|9512|1995|1205|0512,1102|0211|1994|9411|9402,1617|1602|2016|1702|0217,2019|2808|1928|0828|1908
U0823,121212,6,1981-04-27,1977-04-07,2021-11-16,2009-12-02,WEAK,COMMON_PATTERN,1981|8104|0427|8127|2704,7707|0704|0407|1977|7704,2021|2111|1611|1116|2116,2009|0902|0212|0912|1202
U0824,967817,6,1994-03-25,1996-05-03,2012-10-15,1999-09-21,STRONG,,0325|1994|9425|9403|2503,1996|0503|9605|0305|9603,1210|2012|1215|1015|1510,9921|9909|0921|1999|2109
U0825,111111,6,1982-10-22,1980-02-18,2024-10-27,2020-04-06,WEAK,COMMON_PATTERN,1022|8222|2210|1982|8210,1802|1980|8018|0218|8002,2410|2427|2710|2024|1027,2004|2006|0406|0604|2020
U0826,212362,6,1999-06-26,1996-02-11,2014-01-12,2010-08-27,STRONG,,9926|1999|0626|2606|9906,1102|9602|0211|1996|9611,1201|1401|0112|1412|2014,2010|2708|1008|1027|0827
U0827,711280,6,1982-12-30,1981-09-15,2018-11-14,2019-05-07,STRONG,,1230|8212|3012|1982|8230,1981|8109|1509|0915|8115,2018|1814|1114|1811|1411,1905|1907|2019|0507|0705
U0828,375882,6,2003-05-14,1998-08-11,2013-04-01,2021-08-17,STRONG,,0514|1405|0305|0314|2003,9811|1998|1108|0811|9808,2013|0401|0104|1304|1301,0817|1708|2021|2117|2108
U0829,460126,6,1986-05-31,1982-01-12,2019-08-12,2008-07-31,STRONG,,1986|0531|3105|8605|8631,1201|8212|8201|0112|1982,2019|1908|1912|1208|0812,0831|0807|2008|0731|3107
U0830,113474,6,1989-08-05,1985-08-09,2011-06-19,2005-01-16,STRONG,,8905|0508|0805|8908|1989,0809|8508|0908|8509|1985,1906|1106|0619|2011|1119,0516|0116|1601|0501|2005
U0831,985055,6,1977-12-17,1982-02-11,2021-09-27,2016-04-14,STRONG,,7712|1217|7717|1712|1977,1102|8202|8211|0211|1982,2127|2021|2709|0927|2109,2016|1604|0414|1614|1404
U0832,123456,6,2001-08-18,1996-05-01,2018-11-06,2023-03-14,WEAK,COMMON_PATTERN,0108|0118|2001|1808|0818,0105|1996|9601|9605|0501,0611|1806|1106|2018|1811,2314|2303|1403|0314|2023
U0833,915477,6,1993-02-14,1994-08-20,2010-10-23,2011-11-12,STRONG,,0214|1993|9314|9302|1402,9420|2008|1994|0820|9408,1010|1023|2310|2010,1112|1211|1111|2011
U0834,206522,6,1980-03-14,1985-12-08,2011-09-03,1996-11-03,STRONG,,8003|8014|1980|1403|0314,8512|8508|1208|0812|1985,1103|0309|2011|0903|1109,0311|1103|1996|9611|9603
U0835,349434,6,1972-07-13,1974-07-06,2024-10-02,2003-06-05,STRONG,,7207|1307|0713|7213|1972,1974|0607|7406|7407|0706,2410|0210|1002|2024|2402,0306|0506|0605|0305|2003
U0836,346474,6,1999-12-12,1994-11-19,2015-08-10,2001-05-04,STRONG,,1999|9912|1212,9419|1994|9411|1119|1911,0810|1508|1008|1510|2015,0105|0104|2001|0504|0405
U0837,111111,6,1983-05-17,1987-08-26,2022-12-18,2003-05-24,WEAK,COMMON_PATTERN,1983|1705|8317|0517|8305,0826|1987|8708|8726|2608,1218|2218|1812|2022|2212,0524|2405|0305|0324|2003
U0838,454403,6,1973-12-04,1975-03-08,2020-10-25,1996-07-17,STRONG,,7304|1204|1973|0412|7312,1975|0308|7508|0803|7503,2010|1025|2510|2025|2020,1707|9617|0717|1996|9607
U0839,077749,6,2000-06-08,2002-11-17,2016-11-15,2013-01-14,STRONG,,0806|0006|0608|2000|0008,1117|0211|1711|0217|2002,1511|1115|2016|1611|1615,1314|1401|2013|0114|1301
U0840,371144,6,2002-05-12,2007-10-12,2022-08-07,2016-08-27,STRONG,,0212|1205|0512|0205|2002,1210|0710|0712|2007|1012,2207|2208|0807|2022|0708,2708|2016|0827|1608|1627
U0841,695967,6,1976-06-04,1975-06-25,2017-07-31,2023-11-16,STRONG,,1976|0406|7604|0604|7606,7506|1975|7525|0625|2506,1707|1731|0731|3107|2017,1611|2316|2311|2023|1116
U0842,257128,6,1984-08-03,1988-01-16,2017-07-14,2002-11-20,STRONG,,0308|0803|8408|8403|1984,0116|8816|8801|1601|1988,1707|1407|1714|0714|2017,0220|1120|0211|2011|2002
U0843,111111,6,1992-05-18,1991-05-20,2023-01-22,2004-12-10,WEAK,COMMON_PATTERN,0518|9218|1805|1992|9205,9105|9120|0520|2005|1991,2322|0122|2301|2201|2023,2004|1210|0410|0412|1012
U0844,692369,6,1993-02-06,1988-11-05,2011-12-07,1996-07-23,STRONG,,1993|9306|0602|0206|9302,1105|0511|8811|8805|1988,1107|1207|1112|2011|0712,1996|9607|9623|2307|0723
U0845,280703,6,1979-04-13,1977-03-08,2020-08-28,2002-09-03,STRONG,,0413|7904|1304|7913|1979,0308|0803|7708|7703|1977,2028|2808|0828|2008|2020,0209|0309|0903|0203|2002
U0846,691363,6,1974-06-10,1979-06-19,2011-12-31,2013-02-23,STRONG,,1006|7410|1974|0610|7406,1906|7919|0619|7906|1979,1231|1112|2011|3112|1131,1302|2013|1323|2302|0223
U0847,000000,6,1973-08-06,1971-07-07,2016-12-12,2020-07-25,WEAK,COMMON_PATTERN,0806|7308|0608|1973|7306,1971|0707|7107,1612|2016|1212,0725|2007|2025|2020|2507
U0848,814588,6,1988-04-09,1986-03-23,2022-12-12,1995-01-10,STRONG,,8804|0409|0904|8809|1988,1986|8603|2303|8623|0323,2022|1212|2212,9501|1995|1001|9510|0110
U0849,578073,6,1972-02-02,1974-09-08,2022-02-10,2013-02-01,STRONG,,1972|0202|7202,7409|0809|1974|7408|0908,1002|0210|2210|2022|2202,0102|1302|2013|0201|1301
U0850,856804,6,1992-07-15,1996-10-12,2013-04-04,2022-12-25,STRONG,,9215|9207|0715|1507|1992,9610|1996|1210|9612|1012,2013|1304|0404,2225|2512|1225|2022|2212
U0851,595901,6,1995-03-16,1992-10-06,2014-02-04,2001-08-20,STRONG,,0316|1995|9516|9503|1603,1006|9210|9206|0610|1992,2014|1402|1404|0204|0402,0120|0108|2008|2001|0820
U0852,391510,6,1973-08-29,1974-08-16,2010-03-19,2006-07-10,STRONG,,0829|7308|1973|2908|7329,0816|1974|7408|7416|1608,2010|0319|1003|1019|1903,1007|2006|0710|0610|0607
U0853,456261,6,1988-05-14,1984-05-20,2017-07-17,2003-07-04,STRONG,,8814|8805|0514|1405|1988,8405|0520|8420|2005|1984,1717|1707|2017|0717,0704|2003|0407|0304|0307
U0854,619053,6,1987-12-11,1991-10-06,2012-01-29,2006-04-19,STRONG,,8712|1987|8711|1112|1211,1006|9106|9110|0610|1991,1201|0129|2901|2012|1229,2006|0604|0619|1904|0419
U0855,258025,6,1989-12-25,1993-04-26,2019-03-02,2001-05-25,WEAK,COMMON_PATTERN,2512|8925|8912|1225|1989,0426|9326|1993|9304|2604,0302|2019|1903|1902|0203,0125|0105|2505|2001|0525
U0856,944493,6,1990-07-03,1988-06-28,2021-07-22,2023-11-28,STRONG,,1990|0703|9007|0307|9003,2806|8828|0628|8806|1988,2207|2021|2107|2122|0722,1128|2811|2311|2023|2328
U0857,986391,6,1998-10-14,1998-08-24,2023-08-11,2006-03-03,STRONG,,1410|9814|1014|1998|9810,1998|0824|2408|9808|9824,2308|1108|0811|2311|2023,0303|0603|2006
U0858,306104,6,1991-04-27,1989-04-14,2017-01-21,1997-02-13,STRONG,,9104|0427|2704|1991|9127,8914|0414|8904|1404|1989,2101|1721|1701|2017|0121,0213|1302|9702|9713|1997
U0859,133081,6,1992-06-20,1995-07-12,2023-10-31,2008-05-11,STRONG,,2006|9206|0620|1992|9220,1207|9507|9512|1995|0712,2310|1031|3110|2331|2023,1105|0511|0805|0811|2008
U0860,027393,6,1991-11-18,1989-04-23,2023-02-14,2012-02-19,STRONG,,9118|1118|1811|1991|9111,8904|0423|8923|2304|1989,0214|2302|2314|2023|1402,1219|2012|1202|0219|1902
U0861,921821,6,1989-05-30,1987-01-17,2024-07-11,2020-08-28,STRONG,,8905|3005|0530|8930|1989,1701|1987|8717|0117|8701,1107|2411|2407|0711|2024,2028|2808|0828|2008|2020
U0862,159707,6,1997-11-02,1993-05-04,2020-08-23,1996-10-31,STRONG,,1102|0211|9702|1997|9711,9305|1993|0504|9304|0405,2308|0823|2020|2008|2023,9610|9631|1031|3110|1996
U0863,989534,6,1986-11-04,1981-12-03,2021-06-15,2010-04-02,STRONG,,1986|0411|1104|8604|8611,8103|1981|1203|8112|0312,2021|2115|2106|1506|0615,2010|1002|1004|0204|0402
U0864,856328,6,1978-11-11,1976-07-20,2013-01-19,2009-05-28,STRONG,,7811|1978|1111,0720|1976|7607|2007|7620,2013|1901|1301|1319|0119,2009|0928|0905|2805|0528
U0865,505061,6,1987-07-30,1984-04-23,2024-01-31,2021-05-01,STRONG,,8707|1987|8730|0730|3007,0423|2304|8423|8404|1984,0131|3101|2024|2401|2431,2101|2021|0105|2105|0501
U0866,423257,6,1992-10-27,1994-10-16,2013-03-28,2007-04-12,STRONG,,9227|9210|2710|1992|1027,1016|9410|1610|1994|9416,2013|1328|0328|2803|1303,1204|0704|0412|0712|2007
U0867,875217,6,2002-07-01,1998-04-02,2011-04-02,2016-01-07,STRONG,,0107|0201|0207|0701|2002,1998|9802|9804|0204|0402,1102|1104|2011|0204|0402,0107|1607|2016|1601|0701
U0868,111111,6,1970-11-22,1969-11-12,2023-01-23,2004-06-17,WEAK,COMMON_PATTERN,7011|1970|7022|1122|2211,1969|6912|1112|6911|1211,0123|2023|2301|2323,2004|1706|0406|0417|0617
U0869,245454,6,1979-04-05,1974-08-21,2012-02-02,2002-09-10,STRONG,,7904|0504|1979|0405|7905,0821|7421|7408|1974|2108,2012|1202|0202,0910|0209|0210|1009|2002
U0870,996841,6,2001-04-06,2006-10-01,2010-12-03,1995-01-12,STRONG,,0406|0104|0604|2001|0106,0601|2006|1001|0610|0110,2010|1203|1003|1012|0312,1201|9501|9512|1995|0112
U0871,713490,6,1993-10-08,1992-11-19,2022-08-16,2014-12-28,STRONG,,0810|1993|1008|9310|9308,9219|9211|1992|1119|1911,2208|0816|2216|2022|1608,2812|1412|2014|1228|1428
U0872,103801,6,1989-12-18,1985-09-06,2015-05-04,2009-05-16,STRONG,,8918|1218|8912|1812|1989,0906|0609|8509|8506|1985,1504|1505|0504|0405|2015,0916|2009|0516|0905|1605
U0873,727966,6,1988-02-21,1993-03-19,2011-08-21,2003-11-17,STRONG,,8802|2102|0221|8821|1988,1993|9319|0319|1903|9303,0821|1108|1121|2011|2108,0311|0317|1711|2003|1117
U0874,123456,6,1977-02-07,1975-07-29,2013-12-04,2008-05-05,WEAK,COMMON_PATTERN,7707|0702|7702|0207|1977,2907|1975|7529|0729|7507,1204|2013|1304|0412|1312,0505|0805|2008
U0875,517007,6,2000-03-30,1996-02-26,2012-08-23,2020-12-05,STRONG,,3003|0030|0003|0330|2000,9602|2602|1996|0226|9626,2308|0823|2012|1208|1223,2020|1205|2012|0512|2005
U0876,347862,6,1992-12-06,1993-08-18,2016-04-18,2016-08-14,STRONG,,9212|1206|9206|0612|1992,1993|1808|9318|9308|0818,1618|1604|2016|1804|0418,0814|1408|2016|1614|1608
U0877,633043,6,1986-01-15,1983-03-30,2020-07-21,2008-11-30,STRONG,,8615|8601|1986|1501|0115,8330|1983|8303|3003|0330,2021|2107|2007|2020|0721,1130|0830|0811|3011|2008
U0878,913216,6,1979-01-28,1980-11-22,2022-04-12,1998-07-31,STRONG,,7901|7928|2801|0128|1979,1980|8022|1122|2211|8011,1204|2022|0412|2212|2204,9807|1998|9831|0731|3107
U0879,206987,6,1990-04-29,1995-11-01,2012-09-03,1996-04-01,STRONG,,1990|9029|2904|0429|9004,9501|9511|1995|0111|1101,1203|0309|2012|0903|1209,1996|9601|0401|0104|9604
U0880,737258,6,1997-11-29,1996-11-22,2012-04-18,2022-06-01,STRONG,,9729|1997|9711|1129|2911,1996|9622|9611|1122|2211,1218|1204|2012|1804|0418,0601|2206|2022|2201|0106
U0881,481722,6,1980-03-25,1983-12-02,2017-02-10,1999-07-16,STRONG,,8003|0325|8025|1980|2503,0212|1983|8302|8312|1202,1002|0210|1710|1702|2017,9907|1607|1999|9916|0716
U0882,000000,6,1989-11-13,1990-12-26,2019-02-04,2018-08-27,WEAK,COMMON_PATTERN,8911|1113|1311|8913|1989,1990|9026|2612|9012|1226,2019|1904|1902|0204|0402,2708|0827|2018|1808|1827
U0883,998082,6,1983-05-05,1979-08-18,2020-10-09,2004-08-02,STRONG,,0505|8305|1983,7918|7908|1808|1979|0818,2010|2009|0910|1009|2020,0208|2004|0408|0802|0402
U0884,304850,6,1988-08-30,1984-11-24,2010-07-09,2019-08-22,STRONG,,0830|8808|3008|8830|1988,8424|2411|1124|8411|1984,2010|1007|1009|0709|0907,2019|2208|1908|0822|1922
U0885,225759,6,2000-02-18,1996-05-15,2017-03-05,2001-09-23,STRONG,,0018|1802|0218|2000|0002,0515|1505|1996|9605|9615,1703|1705|0503|0305|2017,0923|2309|2001|0123|0109
U0886,349631,6,1990-11-01,1986-05-06,2021-07-19,2012-09-27,STRONG,,9011|1990|9001|0111|1101,1986|0506|8606|0605|8605,2119|2021|1907|2107|0719,2709|0927|2012|1227|1209
U0887,655745,6,1980-07-12,1985-08-28,2015-11-10,2011-12-31,STRONG,,8007|8012|1207|1980|0712,8528|2808|0828|8508|1985,1511|1110|1510|1011|2015,1231|1112|2011|3112|1131
U0888,970633,6,1992-10-01,1994-10-18,2018-07-26,2006-07-31,STRONG,,9210|1001|1992|9201|0110,9418|9410|1018|1810|1994,0726|1826|1807|2018|2607,2006|0631|0731|0607|3107
U0889,313127,6,1983-03-13,1985-04-19,2022-04-23,2001-02-13,STRONG,,8313|1983|8303|1303|0313,8519|1904|0419|8504|1985,0423|2304|2022|2204|2223,0213|1302|0102|2001|0113
U0890,654321,6,1976-06-10,1975-10-24,2014-07-31,2023-11-19,WEAK,COMMON_PATTERN,7610|1006|1976|0610|7606,1975|2410|7524|1024|7510,1407|0731|2014|3107|1431,2319|2311|2023|1119|1911
U0891,740632,6,1995-06-13,1995-08-30,2023-02-18,1995-03-19,STRONG,,0613|1995|9513|1306|9506,9508|0830|1995|3008|9530,0218|2302|1802|2318|2023,9519|0319|1995|1903|9503
U0892,444352,6,1994-02-09,1991-10-12,2013-06-04,2011-09-08,STRONG,,0902|0209|9409|1994|9402,1210|9110|9112|1012|1991,2013|0406|1304|0604|1306,1108|0809|2011|0908|1109
U0893,336997,6,1989-08-23,1984-10-05,2018-02-01,1997-09-27,STRONG,,2308|0823|8923|8908|1989,0510|8410|8405|1005|1984,0102|0201|2018|1802|1801,2709|9709|0927|1997|9727
U0894,755056,6,1975-07-02,1978-04-25,2020-11-18,2021-12-21,STRONG,,1975|0702|7507|7502|0207,1978|7804|0425|7825|2504,2020|2018|1118|2011|1811,2021|1221|2121|2112
U0895,391446,6,1982-05-25,1985-01-29,2021-03-24,2004-03-20,STRONG,,2505|8205|8225|1982|0525,0129|2901|8501|8529|1985,2124|2403|2021|2103|0324,0420|2004|0320|0403|2003
U0896,476854,6,1998-01-08,1999-08-25,2023-02-02,2018-09-25,STRONG,,0108|1998|0801|9808|9801,2508|9908|0825|9925|1999,2023|2302|0202,1825|0925|2018|2509|1809
U0897,111111,6,1998-09-11,1998-08-19,2019-01-05,2019-03-26,WEAK,COMMON_PATTERN,0911|9811|1998|1109|9809,9819|1998|1908|0819|9808,1905|2019|0105|1901|0501,2019|0326|1903|2603|1926
U0898,904465,6,1991-07-11,1993-05-02,2023-06-06,2022-08-28,STRONG,,1107|9107|0711|1991|9111,9305|1993|0502|0205|9302,2023|0606|2306,2208|2808|0828|2228|2022
